,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
491715,1,0,2.950047,0,0.0,0.0,124,0,2,124,42.03322862313719,62.0,0.6779553003731805,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
491716,1,0,2.949366,0,0.0,0.0,124,0,2,124,42.042933972928424,62.0,0.678111838273039,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492738,1,0,9.01283,0,0.0,0.0,186,0,3,186,20.637247124377136,62.0,0.33285882458672805,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492739,1,0,9.012905,0,0.0,0.0,186,0,3,186,20.63707539356068,62.0,0.33285605473484964,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492740,1,0,9.012863,0,0.0,0.0,186,0,3,186,20.637171562465774,62.0,0.3328576058462222,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492741,1,0,9.012902,0,0.0,0.0,186,0,3,186,20.63708226273846,62.0,0.3328561655280397,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492742,1,0,9.012893,0,0.0,0.0,186,0,3,186,20.637102870299252,62.0,0.3328564979080524,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492743,1,0,9.012858,0,0.0,0.0,186,0,3,186,20.63718301120466,62.0,0.3328577905033009,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492744,1,0,9.012815,0,0.0,0.0,186,0,3,186,20.637281470883405,62.0,0.33285937856263553,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492745,1,0,9.012807,0,0.0,0.0,186,0,3,186,20.637299789066827,62.0,0.33285967401720684,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492746,1,0,9.012774,0,0.0,0.0,186,0,3,186,20.63737535191718,62.0,0.3328608927728577,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
492747,1,0,9.012726,0,0.0,0.0,186,0,3,186,20.63748526250549,62.0,0.3328626655242821,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493395,1,0,9.013044,0,0.0,0.0,186,0,3,186,20.636757126671075,62.0,0.3328509213979206,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493396,1,0,9.013049,0,0.0,0.0,186,0,3,186,20.63674567840472,62.0,0.3328507367484632,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493397,1,0,9.013095,0,0.0,0.0,186,0,3,186,20.63664035495021,62.0,0.33284903798306803,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493398,1,0,9.013056,0,0.0,0.0,186,0,3,186,20.63672965085316,62.0,0.3328504782395671,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493399,1,0,9.013044,0,0.0,0.0,186,0,3,186,20.636757126671075,62.0,0.3328509213979206,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493513,1,0,3.00409,0,0.0,0.0,124,0,2,124,41.277058942974406,62.0,0.6657590152092646,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493514,1,0,3.0040560000000003,0,0.0,0.0,124,0,2,124,41.27752611802176,62.0,0.6657665502906737,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493515,1,0,3.003926,0,0.0,0.0,124,0,2,124,41.2793124730769,62.0,0.6657953624689823,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493516,1,0,3.003757,0,0.0,0.0,124,0,2,124,41.28163496581115,62.0,0.6658328220292121,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
493849,1,0,2.81398,0,0.0,0.0,124,0,2,124,44.06570053802799,62.0,0.7107371054520644,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494162,1,0,2.923909,0,0.0,0.0,124,0,2,124,42.408980580448976,62.0,0.6840158158136932,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494445,1,0,0.427463,0,0.0,0.0,587,4420,14,5007,11713.29448396703,357.6428571428572,32.7513726334209,0.1328054298642534,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
494462,1,0,2.910013,0,0.0,0.0,124,0,2,124,42.611493488173416,62.0,0.6872821530350551,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494463,1,0,2.909838,0,0.0,0.0,124,0,2,124,42.61405617769786,62.0,0.6873234867370623,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494464,1,0,2.909764,0,0.0,0.0,124,0,2,124,42.615139922000544,62.0,0.6873409664838798,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494465,1,0,2.9096040000000003,0,0.0,0.0,124,0,2,124,42.61748334137565,62.0,0.6873787635705751,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494466,1,0,2.9094900000000004,0,0.0,0.0,124,0,2,124,42.61915318492244,62.0,0.6874056965310071,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494467,1,0,2.909326,0,0.0,0.0,124,0,2,124,42.62155564553439,62.0,0.6874444458957162,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494468,1,0,2.909186,0,0.0,0.0,124,0,2,124,42.623606740854655,62.0,0.687477528078301,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
494469,1,0,2.9090830000000003,0,0.0,0.0,124,0,2,124,42.62511588703381,62.0,0.6875018691457067,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
495293,1,0,9.012865,0,0.0,0.0,186,0,3,186,20.637166982973785,62.0,0.3328575319834481,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
495294,1,0,9.012825,0,0.0,0.0,186,0,3,186,20.63725857319986,62.0,0.332859009245159,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
495530,1,0,9.013242,0,0.0,0.0,186,0,3,186,20.63630378503096,62.0,0.3328436094359832,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
495907,1,0,9.013015,0,0.0,0.0,186,0,3,186,20.636823526866426,62.0,0.3328519923688133,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
495908,1,0,9.013029,0,0.0,0.0,186,0,3,186,20.63679147154636,62.0,0.3328514753475219,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496033,1,0,2.964026,0,0.0,0.0,124,0,2,124,41.83499065122911,62.0,0.6747579137295017,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496034,1,0,2.963775,0,0.0,0.0,124,0,2,124,41.83853362687788,62.0,0.6748150584980304,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496433,1,0,0.46318,0,0.0,0.0,587,4399,14,4986,10764.713502310116,356.1428571428572,30.225830130834666,0.13343941804955672,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
496445,1,0,2.940438,0,0.0,0.0,124,0,2,124,42.170588191283066,62.0,0.6801707772787592,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496446,1,0,2.940239,0,0.0,0.0,124,0,2,124,42.173442363018786,62.0,0.6802168123067547,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496448,1,0,2.939952,0,0.0,0.0,124,0,2,124,42.17755936151339,62.0,0.6802832155082804,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496449,1,0,2.939859,0,0.0,0.0,124,0,2,124,42.17889361360528,62.0,0.6803047357033108,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496450,1,0,2.939662,0,0.0,0.0,124,0,2,124,42.18172021137124,62.0,0.6803503259898588,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496451,1,0,2.939457,0,0.0,0.0,124,0,2,124,42.18466199709675,62.0,0.6803977741467216,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496452,1,0,2.939242,0,0.0,0.0,124,0,2,124,42.18774772543397,62.0,0.6804475439586125,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
496453,1,0,2.939085,0,0.0,0.0,124,0,2,124,42.190001309931496,62.0,0.6804838920956693,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497690,1,0,9.013112,0,0.0,0.0,186,0,3,186,20.636601431336924,62.0,0.3328484101828536,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497691,1,0,9.0131,0,0.0,0.0,186,0,3,186,20.636628906813414,62.0,0.33284885333570025,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497692,1,0,9.013103,0,0.0,0.0,186,0,3,186,20.636622037937435,62.0,0.332848742547378,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497693,1,0,9.013109,0,0.0,0.0,186,0,3,186,20.636608300199192,62.0,0.33284852097095463,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497694,1,0,9.013117,0,0.0,0.0,186,0,3,186,20.636589983243308,62.0,0.33284822553618243,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
497695,1,0,9.013068,0,0.0,0.0,186,0,3,186,20.63670217510841,62.0,0.3328500350823937,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
498686,1,0,0.405037,0,0.0,0.0,587,4401,14,4988,12314.924315556354,356.28571428571433,34.564743467880724,0.1333787775505567,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
498695,1,0,2.957791,0,0.0,0.0,124,0,2,124,41.92317848015631,62.0,0.6761802980670373,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
498696,1,0,2.957707,0,0.0,0.0,124,0,2,124,41.92436911431727,62.0,0.6761995018438269,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
498697,1,0,2.957468,0,0.0,0.0,124,0,2,124,41.92775712197055,62.0,0.6762541471285572,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
498698,1,0,2.957198,0,0.0,0.0,124,0,2,124,41.93158523710621,62.0,0.6763158909210678,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
498699,1,0,2.9570830000000004,0,0.0,0.0,124,0,2,124,41.93321594287343,62.0,0.6763421926269908,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500784,1,0,0.416737,0,0.0,0.0,587,4405,14,4992,11978.777982276592,356.57142857142856,33.594329277218016,0.13325766174801362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
500807,1,0,2.948575,0,0.0,0.0,124,0,2,124,42.05421262813393,62.0,0.6782937520666763,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500808,1,0,2.948554,0,0.0,0.0,124,0,2,124,42.05451214391868,62.0,0.6782985829664303,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500809,1,0,2.948444,0,0.0,0.0,124,0,2,124,42.05608110583074,62.0,0.6783238888037216,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500810,1,0,2.948332,0,0.0,0.0,124,0,2,124,42.0576787146088,62.0,0.6783496566872387,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500811,1,0,2.948182,0,0.0,0.0,124,0,2,124,42.05981855936981,62.0,0.6783841703124163,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500812,1,0,2.948096,0,0.0,0.0,124,0,2,124,42.06104550191039,62.0,0.678403959708232,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500813,1,0,2.948014,0,0.0,0.0,124,0,2,124,42.062215444024346,62.0,0.6784228297423281,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500814,1,0,2.947911,0,0.0,0.0,124,0,2,124,42.063685097684434,62.0,0.6784465338336199,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500815,1,0,2.947795,0,0.0,0.0,124,0,2,124,42.065340364577594,62.0,0.6784732316867353,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
500816,1,0,2.947679,0,0.0,0.0,124,0,2,124,42.06699576175018,62.0,0.6784999316411319,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502668,1,0,0.387377,0,0.0,0.0,587,4392,14,4979,12853.112084610084,355.6428571428572,36.14050395351299,0.13365209471766848,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
502684,1,0,2.975827,0,0.0,0.0,124,0,2,124,41.669088962496815,62.0,0.6720820800402711,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502685,1,0,2.975695,0,0.0,0.0,124,0,2,124,41.67093737765463,62.0,0.6721118931879779,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502686,1,0,2.975538,0,0.0,0.0,124,0,2,124,41.673136084970174,62.0,0.6721473562091964,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502687,1,0,2.975416,0,0.0,0.0,124,0,2,124,41.67484479481188,62.0,0.672174916045353,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502688,1,0,2.9752560000000003,0,0.0,0.0,124,0,2,124,41.6770859381512,62.0,0.6722110635185677,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502689,1,0,2.975135,0,0.0,0.0,124,0,2,124,41.67878096288068,62.0,0.6722384026271077,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502690,1,0,2.974878,0,0.0,0.0,124,0,2,124,41.682381596825145,62.0,0.6722964773681476,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502691,1,0,2.974859,0,0.0,0.0,124,0,2,124,41.682647816249435,62.0,0.6723007712298298,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502692,1,0,2.97467,0,0.0,0.0,124,0,2,124,41.685296184114534,62.0,0.6723434868405571,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
502693,1,0,2.974508,0,0.0,0.0,124,0,2,124,41.68756648158283,62.0,0.6723801045416586,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505175,1,0,0.445853,0,0.0,0.0,587,4396,14,4983,11176.329417992029,355.92857142857144,31.40048401603219,0.13353048225659692,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
505203,1,0,2.926134,0,0.0,0.0,124,0,2,124,42.376733259652504,62.0,0.6834956977363306,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505204,1,0,2.926034,0,0.0,0.0,124,0,2,124,42.37818152489,62.0,0.6835190568530646,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505205,1,0,2.925862,0,0.0,0.0,124,0,2,124,42.38067277267349,62.0,0.6835592382689273,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505206,1,0,2.925732,0,0.0,0.0,124,0,2,124,42.38255588686865,62.0,0.6835896110785267,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505207,1,0,2.925612,0,0.0,0.0,124,0,2,124,42.38429429466382,62.0,0.6836176499139325,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505208,1,0,2.925444,0,0.0,0.0,124,0,2,124,42.386728305173506,62.0,0.6836569081479599,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505209,1,0,2.925321,0,0.0,0.0,124,0,2,124,42.388510525853405,62.0,0.6836856536427969,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505210,1,0,2.925195,0,0.0,0.0,124,0,2,124,42.39033637073768,62.0,0.6837151027538335,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505211,1,0,2.925028,0,0.0,0.0,124,0,2,124,42.392756582159215,62.0,0.6837541384219229,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
505212,1,0,2.924939,0,0.0,0.0,124,0,2,124,42.39404650832035,62.0,0.6837749436825863,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507269,1,0,0.4362720000000001,0,0.0,0.0,587,4404,14,4991,11440.110756592218,356.5,32.090072248505514,0.1332879200726612,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
507298,1,0,2.932361,0,0.0,0.0,124,0,2,124,42.286744367422706,62.0,0.6820442639906886,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507299,1,0,2.932072,0,0.0,0.0,124,0,2,124,42.29091236504424,62.0,0.6821114897587779,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507300,1,0,2.93186,0,0.0,0.0,124,0,2,124,42.29397038057752,62.0,0.68216081258996,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507301,1,0,2.931692,0,0.0,0.0,124,0,2,124,42.29639402774917,62.0,0.6821999036733736,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507302,1,0,2.9315830000000003,0,0.0,0.0,124,0,2,124,42.297966661697785,62.0,0.6822252687370611,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507303,1,0,2.931376,0,0.0,0.0,124,0,2,124,42.30095354536572,62.0,0.6822734442800924,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507304,1,0,2.931175,0,0.0,0.0,124,0,2,124,42.30385425639889,62.0,0.6823202299419174,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507305,1,0,2.930995,0,0.0,0.0,124,0,2,124,42.30645224573907,62.0,0.6823621329957915,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507306,1,0,2.9307990000000004,0,0.0,0.0,124,0,2,124,42.309281530394955,62.0,0.6824077666192734,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
507307,1,0,2.930628,0,0.0,0.0,124,0,2,124,42.311750246022356,62.0,0.6824475846132638,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509308,1,0,9.012976,0,0.0,0.0,186,0,3,186,20.636912824354575,62.0,0.33285343265088024,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509309,1,0,9.012877,0,0.0,0.0,186,0,3,186,20.63713950606449,62.0,0.33285708880749176,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509419,1,0,2.984135,0,0.0,0.0,124,0,2,124,41.55307987071632,62.0,0.6702109656567147,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509946,1,0,0.44838,0,0.0,0.0,587,4414,14,5001,11153.485882510371,357.21428571428567,31.223515767875465,0.1329859537834164,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
509951,1,0,2.9515830000000003,0,0.0,0.0,124,0,2,124,42.01135458498032,62.0,0.6776024933061343,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509952,1,0,2.951546,0,0.0,0.0,124,0,2,124,42.011881231056535,62.0,0.6776109875976861,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509953,1,0,2.951382,0,0.0,0.0,124,0,2,124,42.01421571318113,62.0,0.6776486405351797,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509954,1,0,2.951261,0,0.0,0.0,124,0,2,124,42.01593827180992,62.0,0.6776764237388696,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509955,1,0,2.951095,0,0.0,0.0,124,0,2,124,42.01830168124035,62.0,0.6777145432458122,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509956,1,0,2.950973,0,0.0,0.0,124,0,2,124,42.0200388143165,62.0,0.6777425615212339,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509957,1,0,2.950805,0,0.0,0.0,124,0,2,124,42.022431167088314,62.0,0.677781147856263,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509958,1,0,2.950683,0,0.0,0.0,124,0,2,124,42.02416864163314,62.0,0.6778091716392441,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
509959,1,0,2.950513,0,0.0,0.0,124,0,2,124,42.02658995232355,62.0,0.6778482250374765,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511849,1,0,9.013046,0,0.0,0.0,186,0,3,186,20.636752547363013,62.0,0.33285084753811306,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511850,1,0,9.012981,0,0.0,0.0,186,0,3,186,20.636901375915468,62.0,0.33285324799863664,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511852,1,0,9.012976,0,0.0,0.0,186,0,3,186,20.636912824354575,62.0,0.33285343265088024,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511853,1,0,9.013128,0,0.0,0.0,186,0,3,186,20.636564797482073,62.0,0.33284781931422697,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511854,1,0,9.013082,0,0.0,0.0,186,0,3,186,20.63667012016533,62.0,0.3328495180671828,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511855,1,0,9.01308,0,0.0,0.0,186,0,3,186,20.636674699436817,62.0,0.3328495919264003,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
511856,1,0,9.013041,0,0.0,0.0,186,0,3,186,20.636763995636986,62.0,0.3328510321876933,1228.6491319186825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
