,IPSrcType,IPDstType,Dur,Proto,sTos,dTos,OutBytes,InBytes,TotPkts,TotBytes,BytesPerSec,BytesPerPkt,PktsPerSec,RatioOutIn,SrcState_F,DstState_F,SrcState_S,DstState_S,SrcState_P,DstState_P,SrcState_A,DstState_A,SrcState_R,DstState_R,SrcState_C,DstState_C,SrcState_E,DstState_E,->,>,<-,<->,SrcPort_Private,SrcPort_Registered,SrcPort_Well_Known,DstPort_Private,DstPort_Registered,DstPort_Well_Known,Label
2345422,1,0,60.951698,0,0.0,0.0,437,639,10,1076,17.65332279996531,107.6,0.16406433828964045,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2347024,1,0,60.988029,0,0.0,0.0,437,639,10,1076,17.642806590781934,107.6,0.1639666040035496,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2349044,1,0,60.941425,0,0.0,0.0,437,639,10,1076,17.656298650712547,107.6,0.16409199489509804,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2350660,1,0,60.96896,0,0.0,0.0,437,639,10,1076,17.648324655693653,107.6,0.16401788713469936,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2352270,1,0,60.96776600000001,0,0.0,0.0,437,639,10,1076,17.648670282588338,107.6,0.1640210992805608,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2353777,1,0,60.963535,0,0.0,0.0,437,639,10,1076,17.649895138134625,107.6,0.16403248269641846,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2355052,1,0,60.971031,0,0.0,0.0,437,639,10,1076,17.64772519592132,107.6,0.16401231594722418,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2356494,1,0,60.969013,0,0.0,0.0,437,639,10,1076,17.648309314110104,107.6,0.1640177445549266,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2357867,1,0,60.966927,0,0.0,0.0,437,639,10,1076,17.64891315581643,107.6,0.16402335646669547,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2359288,1,0,60.953068,0,0.0,0.0,437,639,10,1076,17.652926018424534,107.6,0.16406065072885254,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2360833,1,0,60.967762,0,0.0,0.0,437,639,10,1076,17.64867144049014,107.6,0.16402111004172992,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2362290,1,0,60.941776,0,0.0,0.0,437,639,10,1076,17.656196957568152,107.6,0.16409104979152558,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2364016,1,0,60.943241,0,0.0,0.0,437,639,10,1076,17.655772524470766,107.6,0.16408710524601078,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2365479,1,0,60.94400400000001,0,0.0,0.0,437,639,10,1076,17.655551479682888,107.6,0.1640850509264209,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2366965,1,0,60.966133,0,0.0,0.0,437,639,10,1076,17.64914300862743,107.6,0.16402549264523633,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2368415,1,0,60.951771,0,0.0,0.0,437,639,10,1076,17.653301657141352,107.6,0.16406414179499396,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2369583,1,0,60.952778,0,0.0,0.0,437,639,10,1076,17.6530100071895,107.6,0.16406143129358272,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2371034,1,0,60.953827,0,0.0,0.0,437,639,10,1076,17.6527062033365,107.6,0.16405860783769982,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2372466,1,0,60.96587,0,0.0,0.0,437,639,10,1076,17.649219145072482,107.6,0.16402620023301565,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2373884,1,0,60.966866,0,0.0,0.0,437,639,10,1076,17.64893081432134,107.6,0.1640235205791946,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2375060,1,0,60.967163,0,0.0,0.0,437,639,10,1076,17.648844837999107,107.6,0.1640227215427426,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2376384,1,0,60.952412,0,0.0,0.0,437,639,10,1076,17.653116007944032,107.6,0.16406241643070665,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2377773,1,0,60.967117,0,0.0,0.0,437,639,10,1076,17.64885815414234,107.6,0.1640228452987206,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2379270,1,0,60.951733,0,0.0,0.0,437,639,10,1076,17.653312662988593,107.6,0.16406424407981968,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2380757,1,0,60.966774,0,0.0,0.0,437,639,10,1076,17.64895744688738,107.6,0.16402376809374888,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2382177,1,0,60.968399,0,0.0,0.0,437,639,10,1076,17.648487046543575,107.6,0.16401939634334176,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2383638,1,0,60.950741,0,0.0,0.0,437,639,10,1076,17.653599978382548,107.6,0.16406691429723552,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2385199,1,0,60.966614,0,0.0,0.0,437,639,10,1076,17.649003764584986,107.6,0.1640241985556226,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2386571,1,0,60.952713,0,0.0,0.0,437,639,10,1076,17.65302883236715,107.6,0.1640616062487653,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2388250,1,0,60.952412,0,0.0,0.0,437,639,10,1076,17.653116007944032,107.6,0.16406241643070665,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2389888,1,0,60.950775,0,0.0,0.0,437,639,10,1076,17.653590130724343,107.6,0.16406682277624854,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2391521,1,0,60.968376,0,0.0,0.0,437,639,10,1076,17.648493704342727,107.6,0.16401945821879854,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2392753,1,0,60.95327,0,0.0,0.0,437,639,10,1076,17.65286751637771,107.6,0.16406010702953264,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2394462,1,0,60.961918,0,0.0,0.0,437,639,10,1076,17.65036329729652,107.6,0.16403683361799734,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2395384,1,0,1.740979,0,0.0,0.0,508,443,9,951,546.2443831889988,105.66666666666669,5.169505203681378,1.1467268623024829,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2395682,1,0,60.967716,0,0.0,0.0,437,639,10,1076,17.648684756371715,107.6,0.16402123379527614,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2397062,1,0,60.951626,0,0.0,0.0,437,639,10,1076,17.653343653211156,107.6,0.16406453209304048,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2398202,1,0,60.95216800000001,0,0.0,0.0,437,639,10,1076,17.653186675820947,107.6,0.16406307319536195,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2399827,1,0,60.953949,0,0.0,0.0,437,639,10,1076,17.652670871250688,107.6,0.16405827947259002,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2401181,1,0,60.97715,0,0.0,0.0,437,639,10,1076,17.64595426319531,107.6,0.16399585746464046,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2402617,1,0,60.94154,0,0.0,0.0,437,639,10,1076,17.65626533231684,107.6,0.1640916852445803,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2403937,1,0,60.953472,0,0.0,0.0,437,639,10,1076,17.65280901471864,107.6,0.16405956333381633,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2405482,1,0,60.96836500000001,0,0.0,0.0,437,639,10,1076,17.64849688850931,107.6,0.1640194878114248,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2406779,1,0,60.965603,0,0.0,0.0,437,639,10,1076,17.64929644015823,107.6,0.16402691858883114,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2408396,1,0,60.968479,0,0.0,0.0,437,639,10,1076,17.648463889020427,107.6,0.1640191811247251,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2409856,1,0,60.941612,0,0.0,0.0,437,639,10,1076,17.656244472167888,107.6,0.16409149137702495,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2411297,1,0,60.969101,0,0.0,0.0,437,639,10,1076,17.648283841351052,107.6,0.16401750781924765,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2412635,1,0,60.950134,0,0.0,0.0,437,639,10,1076,17.653775789894077,107.6,0.16406854823321634,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2414026,1,0,60.966972,0,0.0,0.0,437,639,10,1076,17.648900129073166,107.6,0.16402323540030822,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2415333,1,0,60.967113,0,0.0,0.0,437,639,10,1076,17.64885931206879,107.6,0.16402285606011885,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2417005,1,0,60.963524,0,0.0,0.0,437,639,10,1076,17.64989832280693,107.6,0.1640325122937447,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2418761,1,0,60.943428,0,0.0,0.0,437,639,10,1076,17.65571834915489,107.6,0.16408660175794507,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2420237,1,0,60.959164,0,0.0,0.0,437,639,10,1076,17.651160701613296,107.6,0.1640442444387853,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2422185,1,0,60.968124,0,0.0,0.0,437,639,10,1076,17.648566650992905,107.6,0.1640201361616441,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2423542,1,0,60.969097,0,0.0,0.0,437,639,10,1076,17.648284999202136,107.6,0.1640175185799455,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2424977,1,0,60.95075600000001,0,0.0,0.0,437,639,10,1076,17.6535956338261,107.6,0.1640668739203169,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2426286,1,0,60.952091,0,0.0,0.0,437,639,10,1076,17.653208976866765,107.6,0.16406328045415208,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2427777,1,0,60.95214100000001,0,0.0,0.0,437,639,10,1076,17.65319449566177,107.6,0.16406314587046253,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2429191,1,0,60.968594,0,0.0,0.0,437,639,10,1076,17.64843060018737,107.6,0.16401887174895324,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2430886,1,0,60.965588,0,0.0,0.0,437,639,10,1076,17.649300782598864,107.6,0.1640269589460861,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2432160,1,0,60.94199,0,0.0,0.0,437,639,10,1076,17.65613495719454,107.6,0.16409047357987488,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2433638,1,0,60.968742000000006,0,0.0,0.0,437,639,10,1076,17.64838775909137,107.6,0.16401847359750346,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2434878,1,0,60.952049,0,0.0,0.0,437,639,10,1076,17.653221141097323,107.6,0.16406339350462196,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2436377,1,0,60.965645,0,0.0,0.0,437,639,10,1076,17.649284281335827,107.6,0.16402680558862293,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2437979,1,0,60.951744,0,0.0,0.0,437,639,10,1076,17.653309477084036,107.6,0.16406421447104122,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2439683,1,0,60.95201899999999,0,0.0,0.0,437,639,10,1076,17.653229829843703,107.6,0.16406347425505302,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2441198,1,0,60.953342000000006,0,0.0,0.0,437,639,10,1076,17.652846664256735,107.6,0.16405991323658675,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2442680,1,0,60.95045500000001,0,0.0,0.0,437,639,10,1076,17.653682815001133,107.6,0.16406768415428566,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2444033,1,0,60.967266,0,0.0,0.0,437,639,10,1076,17.648815021490385,107.6,0.16402244443764294,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2445497,1,0,60.967625,0,0.0,0.0,437,639,10,1076,17.648711098718376,107.6,0.16402147861262434,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2446760,1,0,60.952431,0,0.0,0.0,437,639,10,1076,17.653110505141296,107.6,0.16406236528941726,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2448233,1,0,60.966312,0,0.0,0.0,437,639,10,1076,17.649091189901732,107.6,0.16402501105856626,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2449970,1,0,60.967438,0,0.0,0.0,437,639,10,1076,17.648765231040215,107.6,0.16402198170111726,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2451855,1,0,60.967197,0,0.0,0.0,437,639,10,1076,17.64883499564528,107.6,0.1640226300710528,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2453398,1,0,60.952885,0,0.0,0.0,437,639,10,1076,17.652979018138357,107.6,0.16406114329124866,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2454970,1,0,60.950363,0,0.0,0.0,437,639,10,1076,17.653709461910832,107.6,0.1640679318021453,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2456414,1,0,60.952133,0,0.0,0.0,437,639,10,1076,17.653196812652972,107.6,0.16406316740383806,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2458083,1,0,60.952389,0,0.0,0.0,437,639,10,1076,17.653122669236147,107.6,0.1640624783386259,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2459543,1,0,60.966965,0,0.0,0.0,437,639,10,1076,17.648902155454188,107.6,0.1640232542328456,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2461099,1,0,60.9519,0,0.0,0.0,437,639,10,1076,17.653264295288576,107.6,0.164063794565879,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2462543,1,0,60.966644,0,0.0,0.0,437,639,10,1076,17.648995079998173,107.6,0.16402411784384918,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2464492,1,0,60.966984,0,0.0,0.0,437,639,10,1076,17.648896655278207,107.6,0.1640232031159685,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2465975,1,0,60.958645,0,0.0,0.0,437,639,10,1076,17.651310983044326,107.6,0.1640456411063599,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2467410,1,0,60.966427,0,0.0,0.0,437,639,10,1076,17.649057898702182,107.6,0.16402470166080094,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2469035,1,0,60.952648,0,0.0,0.0,437,639,10,1076,17.653047657584953,107.6,0.1640617812043211,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2470602,1,0,60.97721899999999,0,0.0,0.0,437,639,10,1076,17.645934295560448,107.6,0.16399567189182573,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2472068,1,0,60.952988,0,0.0,0.0,437,639,10,1076,17.652949187659182,107.6,0.16406086605631212,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2473697,1,0,60.951252,0,0.0,0.0,437,639,10,1076,17.653451975030798,107.6,0.16406553880140148,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2475228,1,0,60.961277,0,0.0,0.0,437,639,10,1076,17.650548888600216,107.6,0.16403855844423992,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2477001,1,0,60.958691,0,0.0,0.0,437,639,10,1076,17.651297663199493,107.6,0.1640455173159804,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2479213,1,0,60.943432,0,0.0,0.0,437,639,10,1076,17.65571719032824,107.6,0.16408659098818065,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2480807,1,0,60.942375,0,0.0,0.0,437,639,10,1076,17.656023415562657,107.6,0.1640894369476083,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2482462,1,0,60.95179,0,0.0,0.0,437,639,10,1076,17.653296154222872,107.6,0.1640640906526289,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2483929,1,0,60.967682,0,0.0,0.0,437,639,10,1076,17.648694598557967,107.6,0.16402132526540866,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2485653,1,0,60.96748,0,0.0,0.0,437,639,10,1076,17.64875307294971,107.6,0.16402186870771104,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2487154,1,0,60.950802,0,0.0,0.0,437,639,10,1076,17.653582310533007,107.6,0.16406675009789046,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2488672,1,0,60.954189,0,0.0,0.0,437,639,10,1076,17.652601365920887,107.6,0.16405763351227592,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2490179,1,0,60.967258,0,0.0,0.0,437,639,10,1076,17.648817337332112,107.6,0.16402246596033565,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2491694,1,0,60.968224,0,0.0,0.0,437,639,10,1076,17.648537703837327,107.6,0.16401986713603467,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2493317,1,0,60.96673199999999,0,0.0,0.0,437,639,10,1076,17.648969605259477,107.6,0.16402388108977206,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2495198,1,0,60.967648,0,0.0,0.0,437,639,10,1076,17.648704440755203,107.6,0.16402141673564316,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2497199,1,0,60.96767,0,0.0,0.0,437,639,10,1076,17.648698072273387,107.6,0.16402135754900918,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2498953,1,0,60.95277,0,0.0,0.0,437,639,10,1076,17.653012324132273,107.6,0.16406145282650814,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2500525,1,0,60.966515,0,0.0,0.0,437,639,10,1076,17.649032423782135,107.6,0.16402446490503844,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2502086,1,0,60.951519,0,0.0,0.0,437,639,10,1076,17.65337464354252,107.6,0.16406482010727247,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2503552,1,0,60.946598,0,0.0,0.0,437,639,10,1076,17.654800026738158,107.6,0.16407806716299406,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2505434,1,0,60.952499,0,0.0,0.0,437,639,10,1076,17.65309081092803,107.6,0.16406218225769548,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2506921,1,0,60.951366,0,0.0,0.0,437,639,10,1076,17.6534189570091,107.6,0.16406523194246378,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2508485,1,0,60.953396,0,0.0,0.0,437,639,10,1076,17.652831025198335,107.6,0.16405976789217785,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2510241,1,0,60.951302,0,0.0,0.0,437,639,10,1076,17.65343749342713,107.6,0.16406540421400678,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2511834,1,0,60.953426,0,0.0,0.0,437,639,10,1076,17.652822336844523,107.6,0.16405968714539526,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2513375,1,0,60.966152,0,0.0,0.0,437,639,10,1076,17.649137508301326,107.6,0.16402544152696402,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2515046,1,0,60.951618,0,0.0,0.0,437,639,10,1076,17.65334597024151,107.6,0.16406455362677985,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2516720,1,0,60.951729,0,0.0,0.0,437,639,10,1076,17.653313821499633,107.6,0.16406425484665085,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2518605,1,0,60.95249200000001,0,0.0,0.0,437,639,10,1076,17.653092838271483,107.6,0.16406220109917735,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2520421,1,0,60.967316,0,0.0,0.0,437,639,10,1076,17.648800547493348,107.6,0.16402230992094188,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2522177,1,0,60.951965,0,0.0,0.0,437,639,10,1076,17.65324546960873,107.6,0.1640636196060291,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2523817,1,0,60.966614,0,0.0,0.0,437,639,10,1076,17.649003764584986,107.6,0.1640241985556226,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2525369,1,0,60.971241000000006,0,0.0,0.0,437,639,10,1076,17.647664412800783,107.6,0.1640117510483344,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2527944,1,0,60.95068000000001,0,0.0,0.0,437,639,10,1076,17.653617646267442,107.6,0.1640670784969093,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2529498,1,0,60.96733100000001,0,0.0,0.0,437,639,10,1076,17.64879620529886,107.6,0.16402226956597454,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2530955,1,0,60.967403,0,0.0,0.0,437,639,10,1076,17.648775362795092,107.6,0.16402207586240794,0.6838810641627543,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
